Temporada,Insumo,q,Muestra,Demanda_Total,CTE
1,Sal,2,15,116.11277351245568,257435.15799034564
1,Sal,2,16,61.21666266249501,155140.56216650023
1,Sal,2,17,33.84475074285793,104135.15170312535
1,Sal,2,18,75.69074643218325,182111.88174116914
1,Sal,2,19,42.39853136380647,120074.45082355473
1,Sal,2,20,57.41618165780014,148058.66397203563
1,Sal,2,21,6.395410732206169,52985.46006658307
1,Sal,2,22,12.974385970046157,65244.8642842939
1,Sal,2,23,38.464846799030724,112744.33824505097
1,Sal,2,24,30.77420573848376,98413.43197984902
1,Sal,2,25,39.0662794280273,113865.06076520598
1,Sal,2,26,52.95565307286643,139746.818894274
1,Sal,2,27,45.744015004885114,126308.49712666679
1,Sal,2,28,59.374150115350794,151707.18458487839
1,Sal,2,29,101.14758367402774,229548.70078515
1,Sal,2,30,61.72664474842586,156090.87377418918
1,Sal,2,31,80.08011784161818,190291.13100485737
1,Sal,2,32,37.97074152771291,111823.61183581529
1,Sal,2,33,101.58378161762028,230361.5214321526
1,Sal,2,34,10.9150535438771,61407.45986820212
1,Sal,2,35,48.0891645286814,130678.49928107981
1,Sal,2,36,91.05974649822343,210750.80762554007
1,Sal,2,37,54.55071665528909,142719.0947431628
1,Sal,2,38,127.79348958097584,279201.25600097043
1,Sal,2,39,152.14353956730292,324575.6638246814
1,Sal,2,40,78.9247046659465,188138.1091972121
1,Sal,2,41,54.40353782888479,142444.8385467265
1,Sal,2,42,60.90324876260145,154556.53995219778
1,Sal,2,43,91.5494317339321,211663.29764518153
1,Sal,2,44,53.03068794444793,139886.64049078204
1,Sal,2,45,67.533825213785,166912.09898272267
1,Sal,2,46,25.915603655569186,89359.80816851856
1,Sal,2,47,78.32899388057277,187028.04888375447
1,Sal,2,48,64.5070375248012,161271.91758379922
1,Sal,2,49,106.33956951047517,239223.5590663519
1,Sal,2,50,92.3026718267961,213066.90146455658
1,Sal,3,1,35.700355392449204,102625.4457485865
1,Sal,3,2,50.714688578764864,131473.91162426997
1,Sal,3,3,90.64206946137996,208190.18470840203
1,Sal,3,4,16.930452723037753,66561.04715498567
1,Sal,3,5,75.50691108522227,179109.56590772167
1,Sal,3,6,-1.4667399031618835,31212.771803735726
1,Sal,3,7,108.46461772526072,242434.34121059653
1,Sal,3,8,93.12464323198199,212960.18973069324
1,Sal,3,9,88.42810726655841,203936.2886455669
1,Sal,3,10,18.71079652484832,69981.79097198897
1,Sal,3,11,83.23091578636544,193950.43051885438
1,Sal,3,12,54.983628287603416,139676.23136684916
1,Sal,3,13,71.0470341099372,170540.3802412865
1,Sal,3,14,23.730538280703495,79626.69807186043
1,Sal,3,15,116.11277351245568,257129.4700918377
1,Sal,3,16,61.21666266249501,151652.35293246806
1,Sal,3,17,33.84475074285793,99060.09610913112
1,Sal,3,18,75.69074643218325,179462.78623843752
1,Sal,3,19,42.39853136380647,115495.28808798113
1,Sal,3,20,57.41618165780014,144350.12743802855
1,Sal,3,21,6.395410732206169,46319.06933286064
1,Sal,3,22,12.974385970046157,58959.879969644346
1,Sal,3,23,38.464846799030724,107937.12592890074
1,Sal,3,24,30.77420573848376,93160.36605257606
1,Sal,3,25,39.0662794280273,109092.71562168469
1,Sal,3,26,52.95565307286643,135779.68977202207
1,Sal,3,27,45.744015004885114,121923.28388770651
1,Sal,3,28,59.374150115350794,148112.15839420818
1,Sal,3,29,101.14758367402774,228375.42800287605
1,Sal,3,30,61.72664474842586,152632.23000197357
1,Sal,3,31,80.08011784161818,187896.50285771396
1,Sal,3,32,37.97074152771291,106987.75449283865
1,Sal,3,33,101.58378161762028,229213.53658449737
1,Sal,3,34,10.9150535438771,55003.08878312848
1,Sal,3,35,48.0891645286814,126429.24263866014
1,Sal,3,36,91.05974649822343,208992.70731096537
1,Sal,3,37,54.55071665528909,138844.43708754086
1,Sal,3,38,127.79348958097584,279572.7404472187
1,Sal,3,39,152.14353956730292,326358.8066270994
1,Sal,3,40,78.9247046659465,185676.49766953426
1,Sal,3,41,54.40353782888479,138561.6484149798
1,Sal,3,42,60.90324876260145,151050.16100800186
1,Sal,3,43,91.5494317339321,209933.5861123658
1,Sal,3,44,53.03068794444793,135923.86140491738
1,Sal,3,45,67.533825213785,163790.11796209536
1,Sal,3,46,25.915603655569186,83825.07192707782
1,Sal,3,47,78.32899388057277,184531.9018989213
1,Sal,3,48,64.5070375248012,157974.46299593468
1,Sal,3,49,106.33956951047517,238351.28403132086
1,Sal,3,50,92.3026718267961,211380.85791894788
1,Sal,4,1,35.700355392449204,99878.53251361487
1,Sal,4,2,50.714688578764864,129568.38367773702
1,Sal,4,3,90.64206946137996,208522.13947013463
1,Sal,4,4,16.930452723037753,62762.29100594699
1,Sal,4,5,75.50691108522227,178593.3644817726
1,Sal,4,6,-1.4667399031618835,26383.058966033394
1,Sal,4,7,108.46461772526072,243765.05027767413
1,Sal,4,8,93.12464323198199,213431.26495965724
1,Sal,4,9,88.42810726655841,204144.17561176265
1,Sal,4,10,18.71079652484832,66282.80316195128
1,Sal,4,11,83.23091578636544,193867.07308555732
1,Sal,4,12,54.983628287603416,138009.929699877
1,Sal,4,13,71.0470341099372,169774.2526395502
1,Sal,4,14,23.730538280703495,76209.01059083016
1,Sal,4,15,116.11277351245568,258888.77266907514
1,Sal,4,16,61.21666266249501,150335.3430628929
1,Sal,4,17,33.84475074285793,96209.19700719156
1,Sal,4,18,75.69074643218325,178956.88672563425
1,Sal,4,19,42.39853136380647,113123.73262959126
1,Sal,4,20,57.41618165780014,142820.1431548274
1,Sal,4,21,6.395410732206169,41929.942020868926
1,Sal,4,22,12.974385970046157,54939.43056758245
1,Sal,4,23,38.464846799030724,105345.1314885668
1,Sal,4,24,30.77420573848376,90137.3972781369
1,Sal,4,25,39.0662794280273,106534.42474711989
1,Sal,4,26,52.95565307286643,133999.74279760773
1,Sal,4,27,45.744015004885114,119739.20533444364
1,Sal,4,28,59.374150115350794,146691.89632344013
1,Sal,4,29,101.14758367402774,229296.0992261603
1,Sal,4,30,61.72664474842586,151343.79891902482
1,Sal,4,31,80.08011784161818,187636.57847304744
1,Sal,4,32,37.97074152771291,104368.07098359517
1,Sal,4,33,101.58378161762028,230158.6518192493
1,Sal,4,34,10.9150535438771,50867.23685297013
1,Sal,4,35,48.0891645286814,124376.5834620706
1,Sal,4,36,91.05974649822343,209348.0681946854
1,Sal,4,37,54.55071665528909,137153.87557005763
1,Sal,4,38,127.79348958097584,281986.6163935512
1,Sal,4,39,152.14353956730292,330137.230274419
1,Sal,4,40,78.9247046659465,185351.82531131376
1,Sal,4,41,54.40353782888479,136862.83917195527
1,Sal,4,42,60.90324876260145,149715.58779803122
1,Sal,4,43,91.5494317339321,210316.38837148214
1,Sal,4,44,53.03068794444793,134148.11929503383
1,Sal,4,45,67.533825213785,162827.11433238274
1,Sal,4,46,25.915603655569186,80529.8328983281
1,Sal,4,47,78.32899388057277,184173.8466202102
1,Sal,4,48,64.5070375248012,156841.84180138347
1,Sal,4,49,106.33956951047517,239562.90793604354
1,Sal,4,50,92.3026718267961,211805.87085268646
1,Manteca,1,1,215.05620415907367,3132791.687642725
1,Manteca,1,2,229.3204096919451,3326033.9988019294
1,Manteca,1,3,279.66775397351125,4008107.539264962
1,Manteca,1,4,244.2452210093794,3528225.7735874034
1,Manteca,1,5,111.8801157444685,1735028.1924618531
1,Manteca,1,6,298.8441683978661,4267897.307056051
1,Manteca,1,7,344.74667499013765,4889755.036282527
1,Manteca,1,8,270.29097473298395,3881076.945973701
1,Manteca,1,9,244.01348030906243,3525086.2991585117
1,Manteca,1,10,534.7303812847451,7463532.482377065
1,Manteca,1,11,228.85111298883788,3319676.267954681
1,Manteca,1,12,249.7360641928408,3602612.196619493
1,Manteca,1,13,228.06819851317138,3309069.84459874
1,Manteca,1,14,294.9259334667266,4214815.572359137
1,Manteca,1,15,349.66626759990163,4956402.522795654
1,Manteca,1,16,310.6107357271496,4427303.217177103
1,Manteca,1,17,380.5988501013483,5375457.318306514
1,Manteca,1,18,265.721112680165,3819167.3848186526
1,Manteca,1,19,432.98881069600304,6085202.91496946
1,Manteca,1,20,281.3013701828585,4030238.724287073
1,Manteca,1,21,280.1224326544247,4014267.234519777
1,Manteca,1,22,199.69159691851857,2924641.8396630306
1,Manteca,1,23,210.5018104499472,3071091.6816905974
1,Manteca,1,24,244.9440212433172,3537692.6711256886
1,Manteca,1,25,237.4147604998433,3435691.073908359
1,Manteca,1,26,286.44557953401846,4099929.1744011096
1,Manteca,1,27,203.08863332512504,2970662.7109125243
1,Manteca,1,28,233.45943884808847,3382106.912098452
1,Manteca,1,29,227.71181713248401,3304241.8181447303
1,Manteca,1,30,338.68775030838424,4807672.609333237
1,Manteca,1,31,364.4672519711994,5156916.769505691
1,Manteca,1,32,174.63772950280892,2585228.1070348094
1,Manteca,1,33,189.14492710927308,2781762.3190143025
1,Manteca,1,34,277.1640699245339,3974189.232989728
1,Manteca,1,35,253.31440908526156,3651089.3189900736
1,Manteca,1,36,307.1308629745797,4380160.132222467
1,Manteca,1,37,344.14716505706116,4881633.260080997
1,Manteca,1,38,194.6244196726578,2855994.971122967
1,Manteca,1,39,286.22842232336586,4096987.2677400843
1,Manteca,1,40,309.4180463922131,4411145.426752188
1,Manteca,1,41,252.105009687127,3634705.151342496
1,Manteca,1,42,339.680010118009,4821115.109053281
1,Manteca,1,43,407.03204058866083,5733557.235565033
1,Manteca,1,44,114.21282160940652,1766630.195921243
1,Manteca,1,45,374.72755418214103,5295916.765535272
1,Manteca,1,46,394.9980415338299,5570528.331888329
1,Manteca,1,47,330.5929488305931,4698009.428840042
1,Manteca,1,48,275.8732449680865,3956701.964083581
1,Manteca,1,49,306.5978187868048,4372938.791324215
1,Manteca,1,50,288.3255274882171,4125397.5039685145
1,Manteca,2,1,215.05620415907367,3149373.6885250933
1,Manteca,2,2,229.3204096919451,3340930.7942877687
1,Manteca,2,3,279.66775397351125,4017056.186002618
1,Manteca,2,4,244.2452210093794,3541359.318220165
1,Manteca,2,5,111.8801157444685,1763799.6490126993
1,Manteca,2,6,298.8441683978661,4274580.408965464
1,Manteca,2,7,344.74667499013765,4891015.112588081
1,Manteca,2,8,270.29097473298395,3891133.3865482993
1,Manteca,2,9,244.01348030906243,3538247.222160007
1,Manteca,2,10,534.7303812847451,7442347.455353003
1,Manteca,2,11,228.85111298883788,3334628.5072109303
1,Manteca,2,12,249.7360641928408,3615097.040660908
1,Manteca,2,13,228.06819851317138,3324114.5791360177
1,Manteca,2,14,294.9259334667266,4221961.583375938
1,Manteca,2,15,349.66626759990163,4957081.387340371
1,Manteca,2,16,310.6107357271496,4432596.190297623
1,Manteca,2,17,380.5988501013483,5372481.737825192
1,Manteca,2,18,265.721112680165,3829763.719197715
1,Manteca,2,19,432.98881069600304,6076037.866444188
1,Manteca,2,20,281.3013701828585,4038994.3719232017
1,Manteca,2,21,280.1224326544247,4023162.164493117
1,Manteca,2,22,199.69159691851857,2943039.049880237
1,Manteca,2,23,210.5018104499472,3088211.748912436
1,Manteca,2,24,244.9440212433172,3550743.6579235527
1,Manteca,2,25,237.4147604998433,3449631.5845431816
1,Manteca,2,26,286.44557953401846,4108077.073548234
1,Manteca,2,27,203.08863332512504,2988658.587590935
1,Manteca,2,28,233.45943884808847,3396514.7133494387
1,Manteca,2,29,227.71181713248401,3319328.65638169
1,Manteca,2,30,338.68775030838424,4809648.500658934
1,Manteca,2,31,364.4672519711994,5155847.012391881
1,Manteca,2,32,174.63772950280892,2606585.237625819
1,Manteca,2,33,189.14492710927308,2801405.5365774482
1,Manteca,2,34,277.1640699245339,3983433.670604823
1,Manteca,2,35,253.31440908526156,3663151.4092994668
1,Manteca,2,36,307.1308629745797,4385864.225354428
1,Manteca,2,37,344.14716505706116,4882964.16384148
1,Manteca,2,38,194.6244196726578,2874990.829082609
1,Manteca,2,39,286.22842232336586,4105160.8223295985
1,Manteca,2,40,309.4180463922131,4416579.306879341
1,Manteca,2,41,252.105009687127,3646910.1228230554
1,Manteca,2,42,339.680010118009,4822973.772568283
1,Manteca,2,43,407.03204058866083,5727458.778372909
1,Manteca,2,44,114.21282160940652,1795126.0613427376
1,Manteca,2,45,374.72755418214103,5293634.833189126
1,Manteca,2,46,394.9980415338299,5565851.5984720085
1,Manteca,2,47,330.5929488305931,4700941.658259912
1,Manteca,2,48,275.8732449680865,3966098.902668854
1,Manteca,2,49,306.5978187868048,4378705.859498126
1,Manteca,2,50,288.3255274882171,4133323.3018264845
1,Manteca,3,1,215.05620415907367,3135289.9310664805
1,Manteca,3,2,229.3204096919451,3328089.0934851123
1,Manteca,3,3,279.66775397351125,4008598.483588835
1,Manteca,3,4,244.2452210093794,3529817.1963665783
1,Manteca,3,5,111.8801157444685,1740731.8267174135
1,Manteca,3,6,298.8441683978661,4267792.4941271795
1,Manteca,3,7,344.74667499013765,4888224.161597986
1,Manteca,3,8,270.29097473298395,3881859.2004516157
1,Manteca,3,9,244.01348030906243,3526684.921469357
1,Manteca,3,10,534.7303812847451,7456099.348363773
1,Manteca,3,11,228.85111298883788,3321745.9423662936
1,Manteca,3,12,249.7360641928408,3604033.034346747
1,Manteca,3,13,228.06819851317138,3311163.8419607664
1,Manteca,3,14,294.9259334667266,4214832.487967548
1,Manteca,3,15,349.66626759990163,4954718.810207585
1,Manteca,3,16,310.6107357271496,4426832.850100768
1,Manteca,3,17,380.5988501013483,5372812.61739375
1,Manteca,3,18,265.721112680165,3820091.6120554865
1,Manteca,3,19,432.98881069600304,6080930.605354435
1,Manteca,3,20,281.3013701828585,4030678.9167506984
1,Manteca,3,21,280.1224326544247,4014744.0532560493
1,Manteca,3,22,199.69159691851857,2927617.4182129754
1,Manteca,3,23,210.5018104499472,3073731.4173153453
1,Manteca,3,24,244.9440212433172,3539262.384147326
1,Manteca,3,25,237.4147604998433,3437494.69988142
1,Manteca,3,26,286.44557953401846,4100209.5507509
1,Manteca,3,27,203.08863332512504,2973532.753097209
1,Manteca,3,28,233.45943884808847,3384033.4187888787
1,Manteca,3,29,227.71181713248401,3306346.8872737507
1,Manteca,3,30,338.68775030838424,4806329.96839475
1,Manteca,3,31,364.4672519711994,5154773.2319685025
1,Manteca,3,32,174.63772950280892,2588982.038768613
1,Manteca,3,33,189.14492710927308,2785065.5529273464
1,Manteca,3,34,277.1640699245339,3974757.959734118
1,Manteca,3,35,253.31440908526156,3652398.987607436
1,Manteca,3,36,307.1308629745797,4379797.875003642
1,Manteca,3,37,344.14716505706116,4880121.0104836505
1,Manteca,3,38,194.6244196726578,2859127.9726159275
1,Manteca,3,39,286.22842232336586,4097274.3905535447
1,Manteca,3,40,309.4180463922131,4410712.113178444
1,Manteca,3,41,252.105009687127,3636052.392597107
1,Manteca,3,42,339.680010118009,4819741.641393745
1,Manteca,3,43,407.03204058866083,5730091.329780622
1,Manteca,3,44,114.21282160940652,1772261.3595675018
1,Manteca,3,45,374.72755418214103,5293454.469270709
1,Manteca,3,46,394.9980415338299,5567436.2886028085
1,Manteca,3,47,330.5929488305931,4696918.270612723
1,Manteca,3,48,275.8732449680865,3957310.793128266
1,Manteca,3,49,306.5978187868048,4372593.094288846
1,Manteca,3,50,288.3255274882171,4125619.475623678
1,Manteca,4,1,215.05620415907367,3131022.8599653607
1,Manteca,4,2,229.3204096919451,3324826.4572093626
1,Manteca,4,3,279.66775397351125,4008881.1289514313
1,Manteca,4,4,244.2452210093794,3527605.512435476
1,Manteca,4,5,111.8801157444685,1729199.4609519516
1,Manteca,4,6,298.8441683978661,4269425.474664711
1,Manteca,4,7,344.74667499013765,4893089.434048782
1,Manteca,4,8,270.29097473298395,3881481.566235564
1,Manteca,4,9,244.01348030906243,3524456.919179036
1,Manteca,4,10,534.7303812847451,7474342.600430423
1,Manteca,4,11,228.85111298883788,3318450.259879106
1,Manteca,4,12,249.7360641928408,3602207.9961423487
1,Manteca,4,13,228.06819851317138,3307813.0294095287
1,Manteca,4,14,294.9259334667266,4216189.560280836
1,Manteca,4,15,349.66626759990163,4959930.502943233
1,Manteca,4,16,310.6107357271496,4429294.390628785
1,Manteca,4,17,380.5988501013483,5380202.473016315
1,Manteca,4,18,265.721112680165,3819392.184341549
1,Manteca,4,19,432.98881069600304,6092009.576420532
1,Manteca,4,20,281.3013701828585,4031076.59557998
1,Manteca,4,21,280.1224326544247,4015058.715480742
1,Manteca,4,22,199.69159691851857,2922268.425896196
1,Manteca,4,23,210.5018104499472,3069143.641942309
1,Manteca,4,24,244.9440212433172,3537099.9072533296
1,Manteca,4,25,237.4147604998433,3434802.0391168525
1,Manteca,4,26,286.44557953401846,4100969.4665803
1,Manteca,4,27,203.08863332512504,2968422.968050823
1,Manteca,4,28,233.45943884808847,3381062.2382845753
1,Manteca,4,29,227.71181713248401,3302970.979608099
1,Manteca,4,30,338.68775030838424,4810768.592832054
1,Manteca,4,31,364.4672519711994,5161027.1575938845
1,Manteca,4,32,174.63772950280892,2581868.8418570147
1,Manteca,4,33,189.14492710927308,2778973.9014821867
1,Manteca,4,34,277.1640699245339,3974864.3045348134
1,Manteca,4,35,253.31440908526156,3650825.9237747504
1,Manteca,4,36,307.1308629745797,4382014.375219216
1,Manteca,4,37,344.14716505706116,4884944.0675686095
1,Manteca,4,38,194.6244196726578,2853422.1676270133
1,Manteca,4,39,286.22842232336586,4098019.0149414088
1,Manteca,4,40,309.4180463922131,4413089.668748371
1,Manteca,4,41,252.105009687127,3634394.167142874
1,Manteca,4,42,339.680010118009,4824250.13725195
1,Manteca,4,43,407.03204058866083,5739342.517042718
1,Manteca,4,44,114.21282160940652,1760893.2546858785
1,Manteca,4,45,374.72755418214103,5300430.889032601
1,Manteca,4,46,394.9980415338299,5575840.084279632
1,Manteca,4,47,330.5929488305931,4700786.887804267
1,Manteca,4,48,275.8732449680865,3957326.242608032
1,Manteca,4,49,306.5978187868048,4374772.059420924
1,Manteca,4,50,288.3255274882171,4126511.770728652
2,Harina de Trigo,1,1,3822.242053038692,6602896.839136464
2,Harina de Trigo,1,2,9930.946193304299,16767298.713318253
2,Harina de Trigo,1,3,4918.880278467305,8427616.350492816
2,Harina de Trigo,1,4,3644.4093621465486,6306997.267788702
2,Harina de Trigo,1,5,5502.430266238691,9398597.503481563
2,Harina de Trigo,1,6,7309.598114437929,12405582.265130002
2,Harina de Trigo,1,7,3492.4321976812207,6054119.25309784
2,Harina de Trigo,1,8,5458.364598776907,9325275.70844106
2,Harina de Trigo,1,9,5504.48935231896,9402023.66031169
2,Harina de Trigo,1,10,11818.17033767219,19907490.837466545
2,Harina de Trigo,1,11,10182.821243500039,17186398.930563
2,Harina de Trigo,1,12,6167.407435257805,10505067.063615164
2,Harina de Trigo,1,13,10759.567243638263,18146058.78478487
2,Harina de Trigo,1,14,7776.181495344752,13181940.209868373
2,Harina de Trigo,1,15,3943.0743523228493,6803952.254672136
2,Harina de Trigo,1,16,3773.3102370492447,6521478.156756368
2,Harina de Trigo,1,17,7805.306304481842,13230401.595095217
2,Harina de Trigo,1,18,9162.60184160887,15488834.314148573
2,Harina de Trigo,1,19,6873.107733284316,11679296.698439062
2,Harina de Trigo,1,20,9215.640198020339,15577085.955893464
2,Harina de Trigo,1,21,6971.339384592492,11842746.418336181
2,Harina de Trigo,1,22,5778.802126062808,9858458.479797438
2,Harina de Trigo,1,23,2464.544032313724,4343794.419121449
2,Harina de Trigo,1,24,8125.296102300008,13762839.379931299
2,Harina de Trigo,1,25,6475.510603981698,11017726.435179083
2,Harina de Trigo,1,26,4627.3266322869595,7942494.079121659
2,Harina de Trigo,1,27,3136.0847807767814,5461185.257756917
2,Harina de Trigo,1,28,5170.814778585119,8846815.487718869
2,Harina de Trigo,1,29,6615.884254756288,11251297.118298948
2,Harina de Trigo,1,30,6097.637698141512,10388975.724040942
2,Harina de Trigo,1,31,3933.1584840028704,6787453.031887489
2,Harina de Trigo,1,32,7417.563458246876,12585228.081617462
2,Harina de Trigo,1,33,6048.0988570967875,10306546.999847092
2,Harina de Trigo,1,34,-579.3535219117871,-721011.0280845616
2,Harina de Trigo,1,35,2219.90426780957,3936733.1465947847
2,Harina de Trigo,1,36,4990.791218616136,8547270.483028881
2,Harina de Trigo,1,37,4441.44122506448,7633195.422946593
2,Harina de Trigo,1,38,7940.840572249425,13455919.92659077
2,Harina de Trigo,1,39,3948.4655782183954,6812922.829337165
2,Harina de Trigo,1,40,7605.380545557731,12897740.901101109
2,Harina de Trigo,1,41,4769.146090093249,8178470.471106329
2,Harina de Trigo,1,42,9539.61517085067,16116154.757624863
2,Harina de Trigo,1,43,4965.170443584459,8504639.534177814
2,Harina de Trigo,1,44,7933.994802493843,13444529.105667688
2,Harina de Trigo,1,45,8190.267341948629,13870946.398193873
2,Harina de Trigo,1,46,2258.1545344903084,4000378.5734169693
2,Harina de Trigo,1,47,10230.944662541653,17266472.504183043
2,Harina de Trigo,1,48,7887.159455983464,13366598.783144759
2,Harina de Trigo,1,49,7421.826526905152,12592321.491621448
2,Harina de Trigo,1,50,4102.393225029404,7069046.292809759
2,Harina de Trigo,2,1,3822.242053038692,6607398.652162596
2,Harina de Trigo,2,2,9930.946193304299,16626175.613916695
2,Harina de Trigo,2,3,4918.880278467305,8405975.49203315
2,Harina de Trigo,2,4,3644.4093621465486,6315738.420197346
2,Harina de Trigo,2,5,5502.430266238691,9363045.443248965
2,Harina de Trigo,2,6,7309.598114437929,12326949.274213353
2,Harina de Trigo,2,7,3492.4321976812207,6066483.377049727
2,Harina de Trigo,2,8,5458.364598776907,9290774.126152366
2,Harina de Trigo,2,9,5504.48935231896,9366422.513689697
2,Harina de Trigo,2,10,11818.17033767219,19721378.351700135
2,Harina de Trigo,2,11,10182.821243500039,17039271.401861012
2,Harina de Trigo,2,12,6167.407435257805,10453662.665508397
2,Harina de Trigo,2,13,10759.567243638263,17985182.254030295
2,Harina de Trigo,2,14,7776.181495344752,13092184.37482233
2,Harina de Trigo,2,15,3943.0743523228493,6805573.556120419
2,Harina de Trigo,2,16,3773.3102370492447,6527146.451454353
2,Harina de Trigo,2,17,7805.306304481842,13139951.456039244
2,Harina de Trigo,2,18,9162.60184160887,15366027.714672497
2,Harina de Trigo,2,19,6873.107733284316,11611069.167022742
2,Harina de Trigo,2,20,9215.640198020339,15453014.979254838
2,Harina de Trigo,2,21,6971.339384592492,11772177.15039262
2,Harina de Trigo,2,22,5778.802126062808,9816318.012766894
2,Harina de Trigo,2,23,2464.544032313724,4380662.287342181
2,Harina de Trigo,2,24,8125.296102300008,13664761.029520666
2,Harina de Trigo,2,25,6475.510603981698,10958977.190123785
2,Harina de Trigo,2,26,4627.3266322869595,7927803.544858106
2,Harina de Trigo,2,27,3136.0847807767814,5482044.319454846
2,Harina de Trigo,2,28,5170.814778585119,8819168.782736806
2,Harina de Trigo,2,29,6615.884254756288,11189201.516940935
2,Harina de Trigo,2,30,6097.637698141512,10339234.561151395
2,Harina de Trigo,2,31,3933.1584840028704,6789310.716932454
2,Harina de Trigo,2,32,7417.563458246876,12504021.313451761
2,Harina de Trigo,2,33,6048.0988570967875,10257986.789451437
2,Harina de Trigo,2,34,-579.3535219117871,-611579.9280236844
2,Harina de Trigo,2,35,2219.90426780957,3979432.9627154684
2,Harina de Trigo,2,36,4990.791218616136,8523915.345383104
2,Harina de Trigo,2,37,4441.44122506448,7622936.196130054
2,Harina de Trigo,2,38,7940.840572249425,13362238.796898909
2,Harina de Trigo,2,39,3948.4655782183954,6814415.609779865
2,Harina de Trigo,2,40,7605.380545557731,12812056.776320314
2,Harina de Trigo,2,41,4769.146090093249,8160399.114061157
2,Harina de Trigo,2,42,9539.61517085067,15984360.567361237
2,Harina de Trigo,2,43,4965.170443584459,8481895.168151459
2,Harina de Trigo,2,44,7933.994802493843,13351011.17173687
2,Harina de Trigo,2,45,8190.267341948629,13771319.203565726
2,Harina de Trigo,2,46,2258.1545344903084,4042166.54447071
2,Harina de Trigo,2,47,10230.944662541653,17118197.765119784
2,Harina de Trigo,2,48,7887.159455983464,13274197.353316529
2,Harina de Trigo,2,49,7421.826526905152,12511013.096500868
2,Harina de Trigo,2,50,4102.393225029404,7066869.604315619
2,Harina de Trigo,3,1,3822.242053038692,6594935.364339404
2,Harina de Trigo,3,2,9930.946193304299,16666743.951782389
2,Harina de Trigo,3,3,4918.880278467305,8403032.47341136
2,Harina de Trigo,3,4,3644.4093621465486,6301731.309579321
2,Harina de Trigo,3,5,5502.430266238691,9365168.40978731
2,Harina de Trigo,3,6,7309.598114437929,12344760.846171461
2,Harina de Trigo,3,7,3492.4321976812207,6051156.903778981
2,Harina de Trigo,3,8,5458.364598776907,9292514.544456437
2,Harina de Trigo,3,9,5504.48935231896,9368563.355816673
2,Harina de Trigo,3,10,11818.17033767219,19778330.28944513
2,Harina de Trigo,3,11,10182.821243500039,17082026.34806059
2,Harina de Trigo,3,12,6167.407435257805,10461558.512760775
2,Harina de Trigo,3,13,10759.567243638263,18032944.11778466
2,Harina de Trigo,3,14,7776.181495344752,13114046.507200576
2,Harina de Trigo,3,15,3943.0743523228493,6794159.252356633
2,Harina de Trigo,3,16,3773.3102370492447,6514258.370796176
2,Harina de Trigo,3,17,7805.306304481842,13162066.430254474
2,Harina de Trigo,3,18,9162.60184160887,15399925.808060199
2,Harina de Trigo,3,19,6873.107733284316,11625091.42557188
2,Harina de Trigo,3,20,9215.640198020339,15487373.515675921
2,Harina de Trigo,3,21,6971.339384592492,11787052.18950591
2,Harina de Trigo,3,22,5778.802126062808,9820840.25232364
2,Harina de Trigo,3,23,2464.544032313724,4356412.386256935
2,Harina de Trigo,3,24,8125.296102300008,13689653.938105037
2,Harina de Trigo,3,25,6475.510603981698,10969547.780094448
2,Harina de Trigo,3,26,4627.3266322869595,7922329.455246883
2,Harina de Trigo,3,27,3136.0847807767814,5463624.279628158
2,Harina de Trigo,3,28,5170.814778585119,8818412.8885528
2,Harina de Trigo,3,29,6615.884254756288,11200990.735729352
2,Harina de Trigo,3,30,6097.637698141512,10346524.714872347
2,Harina de Trigo,3,31,3933.1584840028704,6777810.330326047
2,Harina de Trigo,3,32,7417.563458246876,12522770.167289754
2,Harina de Trigo,3,33,6048.0988570967875,10264846.880557632
2,Harina de Trigo,3,34,-579.3535219117871,-662254.8829377743
2,Harina de Trigo,3,35,2219.90426780957,3953059.26513887
2,Harina de Trigo,3,36,4990.791218616136,8521596.60876505
2,Harina de Trigo,3,37,4441.44122506448,7615848.375503136
2,Harina de Trigo,3,38,7940.840572249425,13385530.387691278
2,Harina de Trigo,3,39,3948.4655782183954,6803048.108982326
2,Harina de Trigo,3,40,7605.380545557731,12832436.130710231
2,Harina de Trigo,3,41,4769.146090093249,8156156.204783617
2,Harina de Trigo,3,42,9539.61517085067,16021531.634737693
2,Harina de Trigo,3,43,4965.170443584459,8479354.009343667
2,Harina de Trigo,3,44,7933.994802493843,13374243.332199845
2,Harina de Trigo,3,45,8190.267341948629,13796776.148381429
2,Harina de Trigo,3,46,2258.1545344903084,4016124.909763509
2,Harina de Trigo,3,47,10230.944662541653,17161370.4862004
2,Harina de Trigo,3,48,7887.159455983464,13297022.921070458
2,Harina de Trigo,3,49,7421.826526905152,12529798.959409226
2,Harina de Trigo,3,50,4102.393225029404,7056838.398935474
2,Harina de Trigo,4,1,3822.242053038692,6596138.057520724
2,Harina de Trigo,4,2,9930.946193304299,16719837.69963649
2,Harina de Trigo,4,3,4918.880278467305,8413550.679802248
2,Harina de Trigo,4,4,3644.4093621465486,6301423.383540295
2,Harina de Trigo,4,5,5502.430266238691,9380643.645299995
2,Harina de Trigo,4,6,7309.598114437929,12375587.266397066
2,Harina de Trigo,4,7,3492.4321976812207,6049557.991113463
2,Harina de Trigo,4,8,5458.364598776907,9307615.459342858
2,Harina de Trigo,4,9,5504.48935231896,9384056.082461014
